User-ID;Location;Age
6371;alnwick, england, united kingdom;55.0
6372;chicago, illinois, usa;30.0
6373;cañas, guanacaste, costa rica;33.0
6374;aarschot, vlaams-brabant, belgium;30.0
6377;istanbul, texas, turkey;27.0
6378;kent town, south australia, australia;43.0
6380;chadstone, victoria, australia;28.0
6381;milan, lombardy, italy;57.0
6383;fort wayne, indiana, usa;34.0
6385;kailua, hawaii, usa;58.0
6387;honokaa, hawaii, usa;64.0
6394;mill creek, washington, usa;43.0
6397;honolulu, hawaii, usa;59.0
6398;dallas, texas, usa;20.0
6399;coos bay, oregon, usa;66.0
6400;fairhope, alabama, usa;38.0
6402;halifax, nova scotia, canada;30.0
6403;fairfield, california, usa;17.0
6404;honolulu, hawaii, usa;41.0
6405;mililani, hawaii, usa;49.0
6407;paris, ile de france, france;26.0
6409;león, n/a, spain;34.0
6410;garmisch-partenkirchen, bayern, germany;61.0
6411;lyon, rhône, france;17.0
6412;firenze, toscana, italy;29.0
6414;getxo, vizcaya, spain;58.0
6417;sanaa, sa, yemen;25.0
6418;barcelona, catalunya, spain;32.0
6419;barcelona, catalunya, spain;19.0
6420;barcelona, barcelona, spain;22.0
6422;oklahoma city, oklahoma, usa;26.0
6423;zaragoza, zaragoza, spain;26.0
6425;chigwell, england, united kingdom;28.0
6426;brisbane, queensland, australia;33.0
6427;buenos aiers, buenos aires, argentina;27.0
6428;martorell, barcelona, spain;15.0
6429;oviedo, asturias, spain;32.0
6431;wylie, texas, usa;30.0
6432;burnaby, british columbia, canada;21.0
6434;barcelona, barcelona, spain;26.0
6438;pittsburgh, pennsylvania, usa;18.0
6439;madrid, madrid, spain;41.0
6440;santa marta, salamanca, spain;25.0
6441;burgos, burgos, spain;48.0
6442;guadalajara, jalisco, mexico;36.0
6443;kittery, maine, usa;30.0
6444;vila franca de xira, n/a, portugal;29.0
6445;paris, paris, france;29.0
6446;englewood, colorado, usa;57.0
6447;algeciras, cádiz, spain;31.0
6448;galicia, galicia, spain;21.0
6449;amberg, bayern, germany;26.0
6450;vancouver, british columbia, canada;26.0
6451;barcelona, catalunya, spain;45.0
6453;bournemouth, england, united kingdom;18.0
6455;denver, colorado, usa;30.0
6456;st. louis, missouri, usa;25.0
6458;mayfield, sussex (haha, you listed stroud!), united kingdom;54.0
6462;cary, north carolina, usa;22.0
6463;torino, piemonte, italy;51.0
6464;bonn, nordrhein-westfalen, germany;27.0
6465;clarksburg, california, usa;53.0
6466;worcester, massachusetts, usa;44.0
6467;orrtanna, pennsylvania, usa;43.0
6469;torrevieja, alicante, spain;33.0
6471;cheshire, england, united kingdom;19.0
6472;waldorf, maryland, usa;31.0
6473;sulzfeld am main, bayern, germany;42.0
6475;valencia, valencia, spain;22.0
6479;peebles, scotland, united kingdom;16.0
6481;colorado springs, colorado, usa;32.0
6485;halberstadt, sachsen-anhalt, germany;24.0
6486;chesterfield, missouri, usa;40.0
6492;edmonton, alberta, canada;35.0
6495;carrara, toscana, italy;29.0
6496;st. louis, missouri, usa;39.0
6498;newark, new jersey, usa;39.0
6501;monterey, california, usa;25.0
6502;portland, oregon, usa;35.0
6504;hilo, hawaii, usa;59.0
6505;topeka, kansas, usa;56.0
6507;san sebastián, guipúzcoa, spain;26.0
6508;thornbury, victoria, australia;49.0
6509;munich, bayern, germany;37.0
6510;temple terrace, florida, usa;33.0
6511;la porte, indiana, usa;64.0
6512;mainz, rheinland-pfalz, germany;25.0
6514;miamisburg, ohio, usa;20.0
6516;christchurch, canterbury, new zealand;22.0
6517;lisboa, n/a, portugal;22.0
6518;noblesville, indiana, usa;30.0
6521;madrid, madrid, spain;30.0
6522;louisville, kentucky, usa;20.0
6523;grafton, wisconsin, usa;44.0
6524;larnaca, n/a, cyprus;104.0
6526;las palmas de gran canaria, gran canaria, spain;26.0
6528;palmerston north, manawatu, new zealand;36.0
6529;lisboa, n/a, portugal;24.0
6530;wauwatosa, wisconsin, usa;18.0
6533;badajoz, extremadura, spain;35.0
6534;cologne, nordrhein-westfalen, germany;25.0
6535;lisbon, lisbon, portugal;26.0
6536;lisboa, n/a, portugal;1.0
6537;norfolk, ,;28.0
6539;montreal, quebec, canada;31.0
6540;ottawa, ontario, canada;26.0
6542;florissant, missouri, usa;43.0
6543;strafford, missouri, usa;34.0
6545;winnipeg, manitoba, canada;25.0
6547;riyadh, n/a, saudi arabia;44.0
6548;pasto, nariño, colombia;58.0
6549;maryville, tennessee, usa;33.0
6550;southampton, hampshire, united kingdom;46.0
6551;barcelona, catalunya, spain;25.0
6552;royersford, pennsylvania, usa;58.0
6553;greenville, south carolina, usa;19.0
6557;elmswell, england, united kingdom;50.0
6558;schiltigheim, france, alsace, bas rhin, france;31.0
6559;columbus, ohio, usa;38.0
6560;madrid, españa, spain;33.0
6561;madrid, españa, spain;33.0
6562;jaén, jaén, spain;33.0
6563;burien, washington, usa;31.0
6564;lisboa, estremadura, portugal;37.0
6567;brooklyn, new york, usa;26.0
6569;boardman, ohio, usa;54.0
6571;vancouver, british columbia, canada;35.0
6572;madrid, madrid, spain;30.0
6573;el cajon, california, usa;15.0
6574;glendora, california, usa;62.0
6577;coral springs, florida, usa;62.0
6578;seattle, washington, usa;56.0
6579;pickerington, ohio, usa;54.0
6581;richmond south, victoria, australia;54.0
6582;solon, ohio, usa;35.0
6583;durham, england, united kingdom;20.0
6584;garland, texas, usa;33.0
6586;barcelona, calabria, spain;32.0
6587;wolverhampton, england, united kingdom;21.0
6589;london, england, united kingdom;31.0
6592;brooks, alberta, canada;37.0
6594;frankfurt, hessen, germany;24.0
6596;perth, western australia, australia;30.0
6598;warwick, rhode island, usa;29.0
6603;abrantes, n/a, portugal;31.0
6604;vallejo, california, usa;48.0
6605;ismaning, bayern, germany;34.0
6606;milano, lombardia, italy;35.0
6607;milano, lombardia, italy;32.0
6608;los angeles, california, usa;23.0
6609;wallingford, connecticut, usa;29.0
6610;mobile, alabama, usa;52.0
6611;oradea, n/a, romania;22.0
6612;new plymouth, taranaki, new zealand;15.0
6613;traverse city, michigan, usa;21.0
6614;caracas, distrito federal, venezuela;26.0
6616;split, n/a, croatia;22.0
6618;logroño, la rioja, spain;25.0
6620;minneapolis, minnesota, usa;46.0
6622;laatzen, niedersachsen, germany;56.0
6623;paris, france, france;26.0
6624;adelaide, south australia, australia;29.0
6625;palermo, sicilia, italy;38.0
6626;udine, friuli venezia giulia, italy;0.0
6629;hazen, north dakota, usa;19.0
6631;barcelona, baden-wuerttemberg, spain;38.0
6635;boise, ,;22.0
6637;las vegas, nevada, usa;30.0
6641;wien, n/a, austria;40.0
6642;springfield, missouri, usa;34.0
6645;bucharest, bucharest, romania;19.0
6646;borås, n/a, sweden;24.0
6648;hilton head, south carolina, usa;70.0
6649;atlanta, texas, usa;50.0
6650;west liberty, west virginia, usa;22.0
6651;lawrence, kansas, usa;22.0
6652;frankfort, kentucky, usa;41.0
6653;newport news, virginia, usa;26.0
6654;nordheim (württ), baden-wuerttemberg, germany;65.0
6655;enschede, overijssel, netherlands;22.0
6656;cartes, cantabria, spain;39.0
6658;langerwisch, brandenburg, germany;41.0
6662;toronto, ontario, canada;31.0
6664;mataro, barcelona, spain;45.0
6666;daly city, california, usa;39.0
6668;salt spring island, british columbia, canada;49.0
6669;sechelt, british columbia, canada;18.0
6670;union, new jersey, usa;54.0
6671;altoona, wisconsin, usa;54.0
6672;altoona, iowa, usa;57.0
6673;palm harbor, florida, usa;66.0
6677;sidoarjo, n/a, indonesia;35.0
6680;walled lake, michigan, usa;17.0
6681;madrid, madrid, spain;27.0
6682;los angeles, california, usa;16.0
6683;almaty, kazakhstan, kazakhstan;21.0
6684;zarautz, n/a, spain;24.0
6686;shrewsbury, shropshire, united kingdom;23.0
6687;lisboa, estremadura, portugal;20.0
6688;magdeburg, sachsen-anhalt, germany;17.0
6690;hammond, louisiana, usa;18.0
6691;lemgo, nordrhein-westfalen, germany;17.0
6692;baindt, baden-württemberg, germany;17.0
6693;dallas, texas, usa;32.0
6695;canberra, australian capital territory, australia;22.0
6696;lynchburg, virginia, usa;20.0
6697;gillette, wyoming, usa;36.0
6698;orlando, florida, usa;20.0
6700;adrian, missouri, usa;21.0
6702;corato, puglia, italy;22.0
6703;cadiz, andalucia, spain;24.0
6704;san francisco, california, usa;32.0
6706;victoria, british columbia, canada;20.0
6708;albolote, granada, spain;36.0
6709;victoria, british columbia, canada;18.0
6710;tulsa, oklahoma, usa;30.0
6711;london, england, united kingdom;19.0
6712;78126 königsfeld, baden-wuerttemberg, germany;104.0
6714;preganziol, veneto, italy;34.0
6715;las rozas, manitoba, spain;25.0
6716;elche, alicante, spain;27.0
6717;louisville, kentucky, usa;36.0
6718;venezia, veneto, italy;54.0
6722;arica, n/a, chile;35.0
6723;rio gallegos, niedersachsen, argentina;50.0
6724;vitoria, alava, spain;26.0
6726;barcelona, catalunya, spain;28.0
6727;madrid, n/a, spain;29.0
6728;cascais, lisboa, portugal;29.0
6729;lisboa, lisboa, portugal;26.0
6730;palma de mallorca, spain/baleares/mallorca, spain;26.0
6731;buford, georgia, usa;29.0
6732;brooklyn, new york, usa;18.0
6733;frankfurt, hessen, germany;33.0
6736;cernusco sul naviglio, lombardia, italy;42.0
6738;south portland,, maine, usa;69.0
6739;são paulo, sp, brazil;34.0
6740;san josé, n/a, costa rica;51.0
6742;tianjin, tianjin, china;23.0
6743;edmonton, alberta, canada;53.0
6744;pisa, toscana, italy;19.0
6745;lund, skåne, sweden;24.0
6747;éîûú, ¹ã¶«, öð¹ú;23.0
6748;lisle, illinois, usa;55.0
6750;alvito, beja, portugal;37.0
6751;barcelona, catalunya, spain;33.0
6753;madrid, madrid, spain;36.0
6756;wayne, michigan, usa;48.0
6758;knoxville, tennessee, usa;29.0
6759;hobart, tasmania, australia;27.0
6761;red wing, minnesota, usa;53.0
6765;santa rosa, california, usa;19.0
6766;edmonton, alberta, canada;66.0
6767;washington, dc, usa;21.0
6768;cahokia, illinois, usa;35.0
6769;olympia, washington, usa;56.0
6770;sheffield, england, united kingdom;68.0
6771;milwaukee, wisconsin, usa;36.0
6776;flagstaff, arizona, usa;17.0
6777;austin, texas, usa;42.0
6779;la, california, usa;36.0
6780;sch. haven, pennsylvania, usa;45.0
6781;hopewell, virginia, usa;22.0
6782;hopewell, virginia, usa;22.0
6783;virginia beach, virginia, usa;27.0
6784;milano, lombardia, italy;18.0
6790;raymore, missouri, usa;49.0
6791;ballinaclash, co wicklow, ireland;43.0
6794;casey, iowa, usa;42.0
6795;portland, oregon, usa;31.0
6796;chesapeake, virginia, usa;21.0
6797;fostoria, ohio, usa;53.0
6802;gloucester, england, united kingdom;53.0
6805;yonkers, new york, usa;23.0
6806;sydney, nsw, australia;16.0
6809;madrid, madrid, spain;27.0
6811;london, england, united kingdom;48.0
6813;assouit, egypt, egypt;25.0
6814;ann arbor, michigan, usa;18.0
6815;indianapolis, indiana, usa;24.0
6816;sydney, new south wales, australia;14.0
6817;pisa, toscana, italy;31.0
6820;falls church, virginia, usa;46.0
6821;cardiff, wales, united kingdom;31.0
6823;charlottesville, virginia, usa;18.0
6825;tomprice, australian capital territory, australia;13.0
6826;brooklyn, new york, usa;25.0
6827;renton, washington, usa;25.0
6828;new york, new york, usa;26.0
6830;scottsdale, arizona, usa;57.0
6831;yakima, washington, usa;14.0
6833;barcelona, barcelona, spain;42.0
6834;monmouth beach, new jersey, usa;29.0
6835;san antonio, texas, usa;16.0
6836;burnaby, british columbia, canada;16.0
6838;monza, lombardia, italy;38.0
6840;gloucester, massachusetts, usa;17.0
6842;edgerton, wisconsin, usa;29.0
6843;baiona, galiza, spain;25.0
6844;madrid, madrid, spain;19.0
6845;ann arbor, michigan, usa;29.0
6846;bloomington, indiana, usa;59.0
6847;newcastle, new south wales, australia;23.0
6850;baton rouge, louisiana, usa;54.0
6851;verbania, piemonte, italy;21.0
6852;whangarei, northland, new zealand;18.0
6855;mortagne sur sevre, pays de loire, france;41.0
6856;cambridge, england, united kingdom;22.0
6857;québec, quebec, canada;21.0
6858;ottawa, ontario, canada;21.0
6859;rockville, maryland, usa;23.0
6860;eastpointe, michigan, usa;29.0
6861;mckinleyville, california, usa;27.0
6862;hamilton, ontario, canada;45.0
6863;surbiton, england, united kingdom;28.0
6864;canberra, australian capital territory, australia;22.0
6865;north richland hills, texas, usa;40.0
6866;paris, ile de france, france;51.0
6867;wellfleet, massachusetts, usa;23.0
6869;winnipeg, manitoba, canada;15.0
6870;berea, kentucky, usa;21.0
6871;raleigh, north carolina, usa;28.0
6873;mexico, missouri, usa;75.0
6874;seattle, washington, usa;24.0
6876;reedley, california, usa;2.0
6877;mantova, lombardia, italy;20.0
6879;huntington beach, california, usa;24.0
6880;kamloops, british columbia, canada;57.0
6881;boca raton, florida, usa;23.0
6883;oxford, england, united kingdom;23.0
6884;north liberty, indiana, usa;25.0
6886;essex junction, vermont, usa;30.0
6887;itajuba, baden-wuerttemberg, brazil;21.0
6888;everett, massachusetts, usa;30.0
6889;vic, barcelona, spain;20.0
6890;alzira, valència, spain;22.0
6893;cartersville, georgia, usa;20.0
6894;colorado springs, colorado, usa;20.0
6896;tehran, tehran, iran;27.0
6897;denton, texas, usa;25.0
6898;near melbourne, victoria, australia;19.0
6899;la seyne sur mer, n/a, france;28.0
6900;sunnyvale, california, usa;25.0
6901;nuernberg, bayern, germany;38.0
6902;charleston, south carolina, usa;19.0
6904;lagos, lagos, nigeria;32.0
6906;cedar rapids, iowa, usa;63.0
6908;nova lima, minas gerais, brazil;30.0
6914;bridgeview, illinois, usa;27.0
6915;agüimes, canarias, spain;37.0
6916;paris, n/a, france;15.0
6917;boise, idaho, usa;39.0
6919;elkins park, pennsylvania, usa;22.0
6921;tempe, arizona, usa;23.0
6924;bonne terre, missouri, usa;42.0
6925;kuwait, n/a, kuwait;30.0
6926;rome, lazio, italy;28.0
6927;madrid, n/a, spain;30.0
6928;baltimore, maryland, usa;53.0
6929;santiago de compostela, galicia, spain;22.0
6931;fort collins, colorado, usa;44.0
6932;viseu, n/a, portugal;35.0
6933;barcelona, catalunya, spain;36.0
6934;bilbao, españa, spain;20.0
6935;cartagena, murcia, spain;20.0
6936;madrid, madrid, spain;27.0
6937;mondragon, euskadi, spain;51.0
6938;fairbanks, alaska, usa;20.0
6940;new orleans, louisiana, usa;32.0
6941;cincinnati, ohio, usa;17.0
6942;madrid, maine, canada;25.0
6945;austin, texas, usa;26.0
6946;waltham, massachusetts, usa;33.0
6949;tampere, n/a, finland;23.0
6951;nevada city ca, california, usa;74.0
6952;cadiz, andalucia, spain;28.0
6953;oak park, california, usa;31.0
6955;new york, new york, usa;54.0
6956;tianjin, n/a, china;32.0
6959;lyon, n/a, la france;18.0
6960;lugo, galiza, spain;29.0
6962;timonium, maryland, usa;28.0
6964;como, lombardia, italy;55.0
6966;winter haven, florida, usa;42.0
6968;li, new york, usa;28.0
6969;bath, england, united kingdom;29.0
6970;bilbao, euskal herria, spain;26.0
6971;hoyos (caceres), caceres, spain;19.0
6972;sudbury, ontario, canada;20.0
6973;konstanz, baden-wuerttemberg, germany;58.0
6974;saco, maine, usa;36.0
6976;sardoal, santarém, portugal;45.0
6978;horsham, england, united kingdom;34.0
6979;windsor, ontario, canada;36.0
6980;manchester, stockport, united kingdom;29.0
6981;asmara, eritrea, eritrea;22.0
6982;den haag, zuid holland, netherlands;38.0
6984;manchester, england, united kingdom;23.0
6989;lehighton, pennsylvania, usa;18.0
6990;omaha, nebraska, usa;29.0
6994;kartasura, n/a, indonesia;29.0
6996;french lick, indiana, usa;19.0
6998;roma, lazio, italy;33.0
6999;barcelona, barcelona, spain;22.0
7000;beaconsfield, quebec, canada;14.0
7001;caldwell, idaho, usa;20.0
7002;branch, louisiana, usa;32.0
7003;dübendorf, zürich, switzerland;44.0
7004;el cajon, california, usa;14.0
7009;albuquerque, new mexico, usa;14.0
7010;joplin, missouri, usa;27.0
7011;cuenca, cuenca, spain;43.0
7013;grayslake, illinois, usa;44.0
7015;niagara falls, new york, usa;21.0
7017;louisville, kentucky, united kingdom;22.0
7018;west monroe, louisiana, usa;19.0
7019;gandia, valencia, spain;18.0
7021;chula vista, california, usa;39.0
7023;st. louis, missouri, usa;28.0
7024;northcote, victoria, australia;27.0
7027;virden, illinois, usa;16.0
7028;münchen, bayern, germany;29.0
7029;cleveland, ohio, usa;17.0
7030;ashland, kentucky, usa;25.0
7033;toronto, ontario, canada;29.0
7034;barcelona, barcelona, spain;25.0
7035;windsor, connecticut, usa;42.0
7036;doylestown, ohio, usa;23.0
7039;south bend, indiana, usa;22.0
7040;collierville, tennessee, usa;27.0
7041;cartagena, murcia, spain;23.0
7042;hockley, texas, usa;25.0
7043;carrara, queensland, australia;37.0
7044;stockton-on-tees, stockton-on-tees, united kingdom;44.0
7045;victoria, british columbia, canada;18.0
7046;chicago, illinois, usa;26.0
7049;melbourne, victoria, australia;43.0
7051;lombard, illinois, usa;22.0
7052;marietta, georgia, usa;57.0
7053;iowa city, iowa, usa;29.0
7055;freeport, illinois, usa;64.0
7056;pickering, ontario, canada;31.0
7057;conyers, georgia, usa;24.0
7058;heathcote, victoria, australia;38.0
7059;marietta, georgia, usa;35.0
7060;wild rose, wisconsin, usa;16.0
7061;corvallis, oregon, usa;33.0
7062;mansfield, pennsylvania, united kingdom;22.0
7063;santa rosa, california, usa;22.0
7065;irving, texas, usa;37.0
7066;ngaoundere, nord, cameroon;23.0
7067;vancouver, british columbia, canada;26.0
7068;halifax, nova scotia, canada;26.0
7069;parkville, victoria, australia;27.0
7070;sioux falls, south dakota, usa;18.0
7072;bismarck, north dakota, usa;11.0
7073;raleigh, north carolina,;47.0
7074;kalamazoo, michigan, usa;28.0
7076;córdoba, córdoba, argentina;47.0
7077;milford, connecticut, usa;24.0
7084;pocahontas, arkansas, usa;22.0
7085;washington, dc, usa;25.0
7086;minneapolis, minnesota, usa;27.0
7089;clichy, n/a, france;27.0
7090;kingston, ontario, canada;33.0
7091;rennes, bretagne, france;20.0
7093;indianapolis, indiana, usa;24.0
7094;santa ana, california, usa;13.0
7095;albacete, albacete, spain;32.0
7096;elche, alicante, spain;31.0
7097;arruda dos vinhos, n/a, portugal;33.0
7099;são josé dos campos, são paulo, brazil;22.0
7101;orlando, florida, usa;52.0
7102;sacramento, california, usa;47.0
7103;cuneo, piemonte, italy;21.0
7104;moscow, moscow area, russia;19.0
7106;stein, bayern, germany;33.0
7109;marburg, hessen, germany;51.0
